ad_title,ad_description,details,slug,title,type,price,timestamp,posted_date,deactivation_date,category,parent_category,location,geo_region,area,is_delivery_free,is_doorstep_delivery,is_dsd_applicable,is_member,is_authorized_dealer,is_featured_member,is_verified,membership_level,member_since,properties,user,price_clean,sqft,price_per_sqft,city_clean
Brand new Apartment for Sale in Dehiwela - CA760 | ikman,"Brand new Apartment for Sale in Dehiwela  - CA760

ï¿­ Unit 02
ï¿­ Excello Residencies
ï¿­ 3 Bedrooms
ï¿­ 2 Bathrooms
ï¿­ Living and Dining
ï¿­ Kitchen and Pantry
ï¿­ Separate Balconie...","Bedrooms: 3, Bathrooms: 2",brand-new-apartment-for-sale-in-dehiwela-ca760-for-sale-colombo,Brand new Apartment for Sale in Dehiwela - CA760,for_sale,"Rs 38,500,000",08 Mar 8:32 pm,2023-03-08T20:32:29+05:30,2023-05-06T06:00:35.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,October 2019,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,375 sqft'}",f3e77ad6c267ddce5e624cd8536180cf8f55aaca582ae0a76fc958eea14d5a7f,38500000.0,1375.0,28000.0,Colombo 6
Brand new Apartment for Sale in Dehiwela - CA759 | ikman,"Brand new Apartment for Sale in Dehiwela  - CA759

ï¿­ Unit 01
ï¿­ Excello Residencies
ï¿­ 3 Bedrooms
ï¿­ 2 Bathrooms
ï¿­ Living and Dining
ï¿­ Kitchen and Pantry
ï¿­ Separate Balconie...","Bedrooms: 3, Bathrooms: 2",brand-new-apartment-for-sale-in-dehiwela-ca759-for-sale-colombo,Brand new Apartment for Sale in Dehiwela - CA759,for_sale,"Rs 34,300,000",08 Mar 8:34 pm,2023-03-08T20:34:25+05:30,2023-05-06T05:53:34.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,October 2019,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,225 sqft'}",f3e77ad6c267ddce5e624cd8536180cf8f55aaca582ae0a76fc958eea14d5a7f,34300000.0,1225.0,28000.0,Colombo 6
Park Street - 03 Bedroom Apartment for Sale (A1416) Colombo 02 | ikman,"Property Code: A1416
Location: Colombo 02
Complex: Park Street Residencies
Type: Fully Furnished
Bedroom: 03
Bathroom: 02
Floor Area: 1850 Sq.ft
Servants' quarters: Avail...","Bedrooms: 3, Bathrooms: 2",park-street-03-bedroom-apartment-for-sale-a1416-colombo-02-for-sale-colombo,Park Street - 03 Bedroom Apartment for Sale (A1416) Colombo 02,for_sale,"Rs 65,000,000",07 Mar 5:33 pm,2023-03-07T17:33:21+05:30,2023-05-06T12:02:58.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,850 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,65000000.0,1850.0,35135.13513513513,Colombo 2
Large 3BD Apartment in Deal Place Colombo 3 For Sale | ikman,"Large & Spacious Apartment For Sale in Orwell Residencies, Deal Place, Colombo 3. 

Between Galle Road & R.A De Mel Mawatha (Duplication Road). Luxury facilities on the h...","Bedrooms: 3, Bathrooms: 3",large-3bd-apartment-in-deal-place-colombo-3-for-sale-for-sale-colombo,Large 3BD Apartment in Deal Place Colombo 3 For Sale,for_sale,"Rs 120,000,000",07 Mar 8:31 pm,2023-03-07T20:31:44+05:30,2023-05-06T15:01:43.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,November 2020,"{'Address': 'Deal Place, Colombo 3', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '2,000 sqft'}",510e067bed96f15122f5e35dacfcaafe4c995b47b586afa8bf1a48f1d6420898,120000000.0,2000.0,60000.0,Colombo 3
2 Bedroom Apartment For Sale in De Saram Road Mount Lavnia | ikman,"Two Bedroom Spacious Apartment For Sale in De saram Road, Mount Lavnia

Walking Distance to St.Thomas College

Call Us For More Info

Deed and COC Available / 01  Car Par...","Bedrooms: 2, Bathrooms: 2",2-bedroom-apartment-for-sale-in-de-saram-road-mount-lavnia-for-sale-colombo-1,2 Bedroom Apartment For Sale in De Saram Road Mount Lavnia,for_sale,"Rs 26,500,000",07 Mar 7:05 pm,2023-03-07T19:05:48+05:30,2023-05-06T13:35:48.000Z,Apartments For Sale,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,June 2019,"{'Address': 'de Saram Road Mount Lavnia ', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '950 sqft'}",b9439498bc7dd9e39a50ab668e13647a25e7be6fd48eebfe76a74fdba39a5c83,26500000.0,950.0,27894.736842105263,Mount Lavinia
3 Bedroom Apartment for Sale in Colombo (Tiara Apartment) | ikman,"Apartment has a Living and Dining room, a Kitchen, a Store, a Master Bedroom, 2  Bedrooms, 2 Toilets and 2 balconies.

Located in Colombo 15
5 minutes walking  distance t...","Bedrooms: 3, Bathrooms: 2",3-bedroom-apartment-for-sale-in-colombo-tiara-apartment-for-sale-colombo,3 Bedroom Apartment for Sale in Colombo (Tiara Apartment),for_sale,"Rs 28,000,000",12 Mar 7:53 am,2023-03-12T07:53:26+05:30,2023-05-06T04:41:28.000Z,Apartments For Sale,Property,Colombo 15,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,False,False,False,False,free,,"{'Address': '871 5/3, Aluthmawatha Road Colombo 15', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,380 sqft'}",79e47fbc1d966b75922ec9346685d6033bafdbea82c75488fb9a33a0b1dcf2a2,28000000.0,1380.0,20289.855072463768,Colombo 15
Apartment for Sale in Brook Place Colombo 02 (file No 997 B/10) | ikman,"APARTMENT FOR SALE IN BROOK PLACE COLOMBO 02 (FILE NO 997B/10)


21 FLOOR AVAILABLE
THREE BEDROOMS WITH THREE ATTACHED BATHROOM
FACING B PARKLAND BUILDING
FULLY EQUIPPED...","Bedrooms: 3, Bathrooms: 3",apartment-for-sale-in-brook-place-colombo-02-file-no-997-b-10-for-sale-colombo-5,Apartment for Sale in Brook Place Colombo 02 (file No 997 B/10),for_sale,"Rs 110,000,000",08 Mar 3:52 am,2023-03-08T03:52:05+05:30,2023-05-06T13:21:51.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '2,020 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41,110000000.0,2020.0,54455.44554455446,Colombo 2
Apartment for Sale in Colombo 4 ( File No 1930 B ) Sea Side | ikman,"APARTMENT FOR SALE IN COLOMBO 4 ( FILE NO 1930B ) SEA SIDE 

600M FROM VISAKHA SCHOOL, VAJIRA ROAD

THREE FLOOR BUILDING
BUILT IN 2006
FIRST FLOOR AVAILABLE (NO LIFT)
TOT...","Bedrooms: 2, Bathrooms: 2",apartment-for-sale-in-colombo-4-file-no-1930-b-sea-side-for-sale-colombo-1,Apartment for Sale in Colombo 4 ( File No 1930 B ) Sea Side,for_sale,"Rs 26,000,000",08 Mar 3:52 am,2023-03-08T03:52:12+05:30,2023-05-06T13:18:41.000Z,Apartments For Sale,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '900 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41,26000000.0,900.0,28888.88888888889,Colombo 4
447 Luna Tower - 02 Bedroom Apartment for Sale Colombo (A1456) | ikman,"Property Code: A1456
Location: Colombo 02
Complex: 447 Luna Tower
Floor: Higher Floor
Type: Unfurnished 
Bedroom: 02
Bathroom: 02
Floor Area: 1070 Sq.ft

Price: Rs. 85 Mi...","Bedrooms: 2, Bathrooms: 2",447-luna-tower-02-bedroom-apartment-for-sale-colombo-a1456-for-sale-colombo,447 Luna Tower - 02 Bedroom Apartment for Sale Colombo (A1456),for_sale,"Rs 85,000,000",07 Mar 6:22 pm,2023-03-07T18:22:00+05:30,2023-05-06T12:50:44.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '1,070 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,85000000.0,1070.0,79439.2523364486,Colombo 2
Ds 0055/ epanmand for sale -Nugegoda | ikman,"nugegoda epanmand onar 1596 sqft.Prime Apartment, 3 BR, 2 bathrooms, separate servants toilet and room. Pool and Gym at rooftop Selling price LKR 45 million with furnitur...","Bedrooms: 3, Bathrooms: 3",ds-0055-epanmand-for-sale-nugegoda-for-sale-colombo,Ds 0055/ epanmand for sale -Nugegoda,for_sale,"Rs 45,000,000",08 Mar 1:03 am,2023-03-08T01:03:50+05:30,2023-05-06T17:47:15.000Z,Apartments For Sale,Property,Nugegoda,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2020,"{'Address': 'Nugegoda', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,596 sqft'}",647f98a11ef21b89b6606d1d17913630f63dca9d7e1a2d4b5dc1a8580d278e4f,45000000.0,1596.0,28195.48872180451,Nugegoda
Brand New Luxury Apartment For Sale in Colombo 4 | ikman,"Brand New Luxury Apartment For Sale in Colombo 4
3 Bedroom
2 Bathroom
servant Room and Washroom
unfurnished
Lift
Car Park
Price: 72 Million","Bedrooms: 3, Bathrooms: 3",brand-new-luxury-apartment-for-sale-in-colombo-4-for-sale-colombo-1,Brand New Luxury Apartment For Sale in Colombo 4,for_sale,"Rs 72,000,000",08 Mar 6:11 am,2023-03-08T06:11:15+05:30,2023-05-07T00:41:14.000Z,Apartments For Sale,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': ""Mary's Road Colombo 4 "", 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,500 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,72000000.0,1500.0,48000.0,Colombo 4
"Penthouse for Sale in Royal Park, Rajagiriya (ID: SA234-R) | ikman","Property ID: SA234-R

5 Bed | 6 Bath | 2 Parking | Duplex Penthouse
 
Call us for viewing appointments.
 
- Property Type: Luxury Duplex Penthouse (Furnished & Fully Ai...","Bedrooms: 5, Bathrooms: 6",penthouse-for-sale-in-royal-park-rajagiriya-id-sa234-r-for-sale-colombo,"Penthouse for Sale in Royal Park, Rajagiriya (ID: SA234-R)",for_sale,"Rs 215,000,000",08 Mar 8:42 am,2023-03-08T08:42:14+05:30,2023-05-07T03:12:12.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,December 2019,"{'Bedrooms': '5', 'Bathrooms': '6', 'Size': '5,000 sqft'}",26f7e013f5cee6f2738bcadf27453a5bbf9db35bcedf7be661526832e53a7eb9,215000000.0,5000.0,43000.0,Rajagiriya
Luxurious Apartment for Sale in Homagama | ikman,"Most convenient location for all your needs and wants. The apartment consists of.......
* Fully tiled
* Master Bedroom with Attached Bathroom
* Common Bathroom
* Living a...","Bedrooms: 2, Bathrooms: 2",luxurious-apartment-for-sale-in-homagama-for-sale-colombo,Luxurious Apartment for Sale in Homagama,for_sale,"Rs 22,000,000",08 Mar 8:31 am,2023-03-08T08:31:04+05:30,2023-05-07T03:00:42.000Z,Apartments For Sale,Property,Homagama,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2018,"{'Address': 'Mount Clifford Residencies - Homagama', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '950 sqft'}",4b81521b76ece788fc9179e711cbe7c360eb90ce949012b5e189a06c5a90e51d,22000000.0,950.0,23157.894736842107,Homagama
Luxury Brand New Apartment for Sale in Malabe | ikman,"This is at Elixia 3C's Skyline Apartment ( Building by the leading Real Estate company) Inclusive of all your needs and wants. 
Most convenient location to Dr. Neville Fe...","Bedrooms: 3, Bathrooms: 3",luxury-brand-new-apartment-for-sale-in-malabe-for-sale-colombo-1,Luxury Brand New Apartment for Sale in Malabe,for_sale,"Rs 31,000,000",08 Mar 8:19 am,2023-03-08T08:19:44+05:30,2023-05-07T02:49:42.000Z,Apartments For Sale,Property,Malabe,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2018,"{'Address': ""Elixia 3C's Skyline Apratment - Malabe"", 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,100 sqft'}",4b81521b76ece788fc9179e711cbe7c360eb90ce949012b5e189a06c5a90e51d,31000000.0,1100.0,28181.81818181818,Malabe
Apartment for Sale - Colombo 7 | ikman,Apartment for sale 2 bedrooms 2 bathrooms 1550 sqft sale price 750 lakh please no brokers,"Bedrooms: 2, Bathrooms: 2",apartment-for-sale-colombo-7-for-sale-colombo-20,Apartment for Sale - Colombo 7,for_sale,"Rs 75,000,000",08 Mar 6:44 am,2023-03-08T06:44:11+05:30,2023-05-06T22:39:03.000Z,Apartments For Sale,Property,Colombo 7,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,September 2017,"{'Address': 'brance place colombo 7', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '1,550 sqft'}",fb77f30eb18d2728487ebfe52a2f929be798e0805e2bc0a3eada570b04d26223,75000000.0,1550.0,48387.096774193546,Colombo 7
"Spacious 3 B/R Furnished Apartment Close to High Level Rd, Kirulapone | ikman","COLOMBO 05, KIRULAPONE
Brand New Spacious 3 Bedroom Furnished Apartment for Sale
Spacious living and dining area
Master bedroom with attached bathroom
2 bedrooms with com...","Bedrooms: 3, Bathrooms: 2",spacious-3-b-r-furnished-apartment-close-to-high-level-rd-kirulapone-for-sale-colombo,"Spacious 3 B/R Furnished Apartment Close to High Level Rd, Kirulapone",for_sale,"Rs 52,000,000",08 Mar 12:15 pm,2023-03-08T12:15:24+05:30,2023-05-07T06:44:54.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,September 2017,"{'Address': 'Kirulapone, Colombo 05', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,400 sqft'}",88bff4377aa4c58b64d0fea65cdaf28d7b0c26ad6dab5db398905c378cf0f19b,52000000.0,1400.0,37142.857142857145,Colombo 5
Platinum One Suits sea view apartments for sale in Colombo 3 | ikman,"Fully Furnished Direct Seaview 3BR Apartment For Sale in Platinum One Suits Colombo 3

1759 Sqft 3BR 3BHR 
Maidroom and Bathroom 

Direct Sea View COC and Deed Available...","Bedrooms: 3, Bathrooms: 3",platinum-one-suits-sea-view-apartments-for-sale-in-colombo-3-for-sale-colombo,Platinum One Suits sea view apartments for sale in Colombo 3,for_sale,"Rs 95,000,000",08 Mar 11:45 am,2023-03-08T11:45:42+05:30,2023-05-07T06:15:38.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,March 2022,"{'Address': 'Bagatalle Road  Colombo 3 ', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,759 sqft'}",4902dba6ba536dc794b4a546d90d311b7d9d608a7c78a6919f8dcdbd065d4306,95000000.0,1759.0,54007.959067652075,Colombo 3
Luxury Apartment for Sale Nugegoda | ikman,luxury apartment for sale 2 bedrooms 2 bathrooms 1257 sqft sale price 425 lakh please no brokers,"Bedrooms: 2, Bathrooms: 2",luxury-apartment-for-sale-nugegoda-for-sale-colombo,Luxury Apartment for Sale Nugegoda,for_sale,"Rs 42,500,000",10 Mar 6:24 am,2023-03-10T06:24:05+05:30,2023-05-07T03:38:01.000Z,Apartments For Sale,Property,Nugegoda,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,September 2017,"{'Address': 'rupasingha road nugegoda', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '1,257 sqft'}",fb77f30eb18d2728487ebfe52a2f929be798e0805e2bc0a3eada570b04d26223,42500000.0,1257.0,33810.66030230708,Nugegoda
Apartment For Sale In Nugegoda | ikman,"Apartment For Sale In Nugegoda  BR-5342

1250 Sqft 5th Floor Floor Apartment with  3 Bedrooms, 2 Bathrooms available for Sale in Off High Level Road, Nugegoda.

Additiona...","Bedrooms: 3, Bathrooms: 2",apartment-for-sale-in-nugegoda-for-sale-colombo-169,Apartment For Sale In Nugegoda,for_sale,"Rs 45,000,000",08 Mar 11:08 am,2023-03-08T11:08:53+05:30,2023-05-07T05:38:52.000Z,Apartments For Sale,Property,Nugegoda,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,December 2018,"{'Address': 'Off High Level Road, Nugegoda', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,250 sqft'}",5ee3725771a976be73d5a56525a083e304c375da7ee66f856567960b7003ef07,45000000.0,1250.0,36000.0,Nugegoda
Luxe Highway Residencies | For Sale Kottawa - Reference A1587B | ikman,"For SALE - Luxe Highway Residencies - Property ID A1587B

Luxe Highway Residencies is located at Kottawa. This location has easy accessibility banks, bus stations, clothi...","Bedrooms: 3, Bathrooms: 3",luxe-highway-residencies-for-sale-kottawa-reference-a1587b-for-sale-colombo-1,Luxe Highway Residencies | For Sale Kottawa - Reference A1587B,for_sale,"Rs 31,500,000",08 Mar 10:29 am,2023-03-08T10:29:27+05:30,2023-05-07T04:59:25.000Z,Apartments For Sale,Property,Kottawa,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,280 sqft'}",217c717b2162fff6c99674ca402f9b2e309aec730a8938a88650700f1db03d01,31500000.0,1280.0,24609.375,Kottawa
Kings court Apartment | For Sale Colombo 10 - Property ID A1559 | ikman,"Kings court Apartment is located at Colombo 10. This location has easy accessibility banks, bus stations, clothing stores, supermarkets, hospitals, restaurants, hotels, r...","Bedrooms: 3, Bathrooms: 3",kings-court-apartment-for-sale-colombo-10-property-id-a1559-for-sale-colombo-2,Kings court Apartment | For Sale Colombo 10 - Property ID A1559,for_sale,"Rs 40,000,000",08 Mar 10:27 am,2023-03-08T10:27:15+05:30,2023-05-07T04:57:12.000Z,Apartments For Sale,Property,Colombo 10,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '2,000 sqft'}",217c717b2162fff6c99674ca402f9b2e309aec730a8938a88650700f1db03d01,40000000.0,2000.0,20000.0,Colombo 10
Cornish Apartment- 4 Bedroom Luxury Apartment For Sale - A12419 | ikman,"Cornish Apartment- 4 Bedroom Luxury Apartment For Sale 

Property Code: A12419

Colombo 03
Galle face terrace
Cornish Apartment
Higher Floor 
3300 sqft
4 Bedroom 
4 Attac...","Bedrooms: 4, Bathrooms: 4",cornish-apartment-4-bedroom-luxury-apartment-for-sale-a12419-for-sale-colombo-1,Cornish Apartment- 4 Bedroom Luxury Apartment For Sale - A12419,for_sale,"Rs 120,000,000",08 Mar 10:24 am,2023-03-08T10:24:37+05:30,2023-05-07T04:54:33.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 3', 'Bedrooms': '4', 'Bathrooms': '4', 'Size': '3,300 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa,120000000.0,3300.0,36363.63636363636,Colombo 3
On320 - 3 Bedroom Furnished Apartment for Sale A14313 | ikman,"On320 - 3 Bedroom Furnished Apartment for Sale

Property Code: A14313

Colombo 02
Union Place
On320
Tower 1
Higher Floor
1,290 Sq.ft Area
3 Bedrooms
2 Washrooms
Maid's wa...","Bedrooms: 3, Bathrooms: 2",on320-3-bedroom-furnished-apartment-for-sale-a14313-for-sale-colombo-4,On320 - 3 Bedroom Furnished Apartment for Sale A14313,for_sale,"Rs 70,000,000",08 Mar 10:14 am,2023-03-08T10:14:50+05:30,2023-05-07T04:44:47.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,290 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa,70000000.0,1290.0,54263.56589147287,Colombo 2
Apartment for Sale at Iconic Residencies Rajagiriya | ikman,"FOR SALE - ICONIC 110 PARLIAMENT ROAD APARTMENT 

â¢ Furnished Apartment
â¢ 3 bedrooms
â¢ On 11th floor
â¢ 1792.40 Square Feet
â¢ With Car Park
â¢ View : Bird Sanctuary, Pool/T...","Bedrooms: 3, Bathrooms: 2",apartment-for-sale-at-iconic-residencies-rajagiriya-for-sale-colombo,Apartment for Sale at Iconic Residencies Rajagiriya,for_sale,"Rs 65,000,000",08 Mar 9:31 am,2023-03-08T09:31:31+05:30,2023-05-07T04:01:29.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,plus,October 2018,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,792 sqft'}",df3ec4cf41ed406cae76abb243cfaf5f8ed5d8b917a00e75199334ba1c3c1ea3,65000000.0,1792.0,36272.32142857143,Rajagiriya
Furnished 2BR Apartment for sale in Ratmalana - Maliban Junction | ikman,"* Furnished, fully tiled apartment with open-concept living room and kitchen separated by granite top bar table and stainless-steel bar stools.

* Kitchen with new custom...","Bedrooms: 2, Bathrooms: 1",furnished-2br-apartment-for-sale-in-ratmalana-maliban-junction-for-sale-colombo,Furnished 2BR Apartment for sale in Ratmalana - Maliban Junction,for_sale,"Rs 18,000,000",08 Mar 9:11 am,2023-03-08T09:11:45+05:30,2023-05-07T03:32:15.000Z,Apartments For Sale,Property,Ratmalana,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,False,False,False,False,free,,"{'Address': 'Ocean Breeze Apartment, Sri Sumangala Road, Ratmalana', 'Bedrooms': '2', 'Bathrooms': '1', 'Size': '715 sqft'}",300222f16a2390a9dfdcb32d4708e67d67ba0df2f407225c0d3ca191b11ae27e,18000000.0,715.0,25174.825174825175,Ratmalana
Capital Heights - 03 Bedroom Apartment for Sale Rajagiriya (A1556) | ikman,"Property Code: A1556
Location: Rajagiriya 
Complex: Capital Heights
Floor: Higher Floor
Type: Unfurnished 
Bedroom: 03
Bathroom: 02
Floor Area: 1892 Sq.ft
Servants' quart...","Bedrooms: 3, Bathrooms: 2",capital-heights-03-bedroom-apartment-for-sale-rajagiriya-a1556-for-sale-colombo,Capital Heights - 03 Bedroom Apartment for Sale Rajagiriya (A1556),for_sale,"Rs 77,000,000",08 Mar 8:46 am,2023-03-08T08:46:54+05:30,2023-05-07T03:16:27.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,892 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,77000000.0,1892.0,40697.67441860465,Colombo 3
Promenade- 03 Bedroom Apartment for Sale (A1000) Col | ikman,"Property Code: A1000
Location: Colombo 3
Complex: Promenade Residencies 
Type: Furnished 
Bedroom: 03
Bathroom: 02
Floor Area: 1339 Sq.ft
Servants' quarters: Available...","Bedrooms: 3, Bathrooms: 2",promenade-03-bedroom-apartment-for-sale-a1000-col-for-sale-colombo,Promenade- 03 Bedroom Apartment for Sale (A1000) Col,for_sale,"Rs 55,000,000",11 Mar 3:55 pm,2023-03-11T15:55:23+05:30,2023-05-07T09:58:12.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,339 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,55000000.0,1339.0,41075.429424943984,Colombo 3
